Provider_ID,Name,Type,Address,City,Contact,Food_ID,Food_Name,Quantity,Expiry_Date,Provider_Type,Location,Food_Type,Meal_Type
365,"Bray, Nguyen and Christensen",Restaurant,"27009 Sheri Forges
Heidiview, AK 10251",West Robert,589.913.5215x7984,325,Chicken,32,2025-03-25,Restaurant,West Robert,Vegan,Dinner
365,"Bray, Nguyen and Christensen",Restaurant,"27009 Sheri Forges
Heidiview, AK 10251",West Robert,589.913.5215x7984,642,Chicken,38,2025-03-29,Restaurant,West Robert,Non-Vegetarian,Dinner
367,Patel and Sons,Grocery Store,"7364 Green Wall Suite 340
Fisherbury, VA 78253",Deckermouth,+1-731-068-2964x54440,160,Rice,27,2025-03-23,Grocery Store,Deckermouth,Vegetarian,Snacks
368,Smith-Villegas,Grocery Store,"5916 Craig Courts
New Kevinfurt, MS 57479",North Lindseychester,001-467-901-7553,54,Soup,15,2025-03-17,Grocery Store,North Lindseychester,Non-Vegetarian,Snacks
368,Smith-Villegas,Grocery Store,"5916 Craig Courts
New Kevinfurt, MS 57479",North Lindseychester,001-467-901-7553,142,Soup,41,2025-03-29,Grocery Store,North Lindseychester,Vegetarian,Snacks
368,Smith-Villegas,Grocery Store,"5916 Craig Courts
New Kevinfurt, MS 57479",North Lindseychester,001-467-901-7553,450,Bread,9,2025-03-23,Grocery Store,North Lindseychester,Non-Vegetarian,Dinner
371,"Montgomery, Dominguez and Hopkins",Grocery Store,"565 Davis Shoals
New James, ND 98971",Solisburgh,575.394.8230x121,555,Dairy,47,2025-03-20,Grocery Store,Solisburgh,Vegan,Breakfast
371,"Montgomery, Dominguez and Hopkins",Grocery Store,"565 Davis Shoals
New James, ND 98971",Solisburgh,575.394.8230x121,884,Chicken,27,2025-03-28,Grocery Store,Solisburgh,Vegetarian,Lunch
372,Elliott-Jones,Restaurant,"Unit 8546 Box 6518
DPO AE 36672",Lewisberg,690.272.6499,239,Pasta,26,2025-03-17,Restaurant,Lewisberg,Vegan,Dinner
372,Elliott-Jones,Restaurant,"Unit 8546 Box 6518
DPO AE 36672",Lewisberg,690.272.6499,730,Soup,15,2025-03-19,Restaurant,Lewisberg,Vegan,Lunch
373,Avila Group,Grocery Store,"099 Rodriguez Creek
Ronaldport, RI 02598",Aprilberg,001-835-594-3012x252,435,Chicken,26,2025-03-30,Grocery Store,Aprilberg,Non-Vegetarian,Lunch
374,"Pollard, Yoder and Martin",Grocery Store,"3352 Willis Junctions Apt. 432
Lake Pamelaborough, NV 36555",Steeleport,731-612-0267x787,877,Chicken,8,2025-03-20,Grocery Store,Steeleport,Non-Vegetarian,Lunch
378,Foster Ltd,Supermarket,"5394 Laura Cliffs
East Angela, NH 01271",South Johnshire,7045041352,6,Vegetables,4,2025-03-24,Supermarket,South Johnshire,Vegan,Snacks
380,Nelson PLC,Restaurant,"USNS Walker
FPO AE 02837",Lake Christophermouth,(302)042-7352,354,Pasta,3,2025-03-24,Restaurant,Lake Christophermouth,Vegan,Lunch
380,Nelson PLC,Restaurant,"USNS Walker
FPO AE 02837",Lake Christophermouth,(302)042-7352,794,Fruits,21,2025-03-27,Restaurant,Lake Christophermouth,Vegan,Snacks
381,"Cruz, Lee and Fernandez",Supermarket,"659 Janice Land Apt. 415
Christopherburgh, CT 46250",Martinville,973-312-0803,936,Chicken,32,2025-03-30,Supermarket,Martinville,Non-Vegetarian,Breakfast
384,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,256,Rice,33,2025-03-28,Grocery Store,Jamesfurt,Non-Vegetarian,Dinner
384,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,307,Chicken,20,2025-03-20,Grocery Store,Jamesfurt,Non-Vegetarian,Breakfast
384,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,463,Soup,36,2025-03-17,Grocery Store,Jamesfurt,Vegan,Lunch
386,Miranda Ltd,Grocery Store,"71888 Peterson Gardens Suite 750
Port Susan, SD 20635",Wheelermouth,490-189-7305x43330,420,Soup,13,2025-03-26,Grocery Store,Wheelermouth,Vegan,Breakfast
387,Barrera-Ward,Grocery Store,"55591 Eric Corners Apt. 955
Riveraburgh, NJ 52897",West Juliabury,958.242.0037,74,Chicken,12,2025-03-29,Grocery Store,West Juliabury,Non-Vegetarian,Breakfast
387,Barrera-Ward,Grocery Store,"55591 Eric Corners Apt. 955
Riveraburgh, NJ 52897",West Juliabury,958.242.0037,314,Fish,27,2025-03-23,Grocery Store,West Juliabury,Vegetarian,Lunch
387,Barrera-Ward,Grocery Store,"55591 Eric Corners Apt. 955
Riveraburgh, NJ 52897",West Juliabury,958.242.0037,524,Soup,25,2025-03-18,Grocery Store,West Juliabury,Vegan,Snacks
388,Rivera Ltd,Supermarket,"2319 Wong Station Apt. 425
Morrisonbury, KY 44766",Manuelhaven,+1-832-244-5987,469,Vegetables,7,2025-03-30,Supermarket,Manuelhaven,Vegetarian,Snacks
388,Rivera Ltd,Supermarket,"2319 Wong Station Apt. 425
Morrisonbury, KY 44766",Manuelhaven,+1-832-244-5987,806,Soup,12,2025-03-27,Supermarket,Manuelhaven,Vegetarian,Dinner
389,Hunt-Lee,Grocery Store,"1004 Michael Mission
East Kenneth, NY 07626",Davidborough,001-681-802-0601x91223,37,Fish,19,2025-03-20,Grocery Store,Davidborough,Non-Vegetarian,Dinner
389,Hunt-Lee,Grocery Store,"1004 Michael Mission
East Kenneth, NY 07626",Davidborough,001-681-802-0601x91223,75,Bread,35,2025-03-24,Grocery Store,Davidborough,Vegetarian,Dinner
391,Lambert Ltd,Supermarket,"10860 Jones Fields
North Nicholasmouth, MI 89187",South Jerryside,351.542.5864x527,103,Bread,35,2025-03-30,Supermarket,South Jerryside,Non-Vegetarian,Snacks
391,Lambert Ltd,Supermarket,"10860 Jones Fields
North Nicholasmouth, MI 89187",South Jerryside,351.542.5864x527,361,Dairy,17,2025-03-16,Supermarket,South Jerryside,Vegetarian,Breakfast
391,Lambert Ltd,Supermarket,"10860 Jones Fields
North Nicholasmouth, MI 89187",South Jerryside,351.542.5864x527,408,Soup,42,2025-03-24,Supermarket,South Jerryside,Non-Vegetarian,Breakfast
393,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863,280,Pasta,44,2025-03-27,Restaurant,Heatherview,Vegan,Dinner
393,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863,917,Soup,15,2025-03-28,Restaurant,Heatherview,Vegan,Dinner
393,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863,974,Chicken,45,2025-03-17,Restaurant,Heatherview,Non-Vegetarian,Lunch
396,Chase-Gross,Catering Service,"950 Nicole Burg Suite 178
Donnamouth, AL 08654",Heatherside,(041)493-1650,34,Bread,3,2025-03-30,Catering Service,Heatherside,Vegan,Breakfast
403,Bradley-Smith,Grocery Store,"870 Contreras Brook
Laurashire, CT 25941",Jeremiahfort,840-107-5994,170,Fruits,49,2025-03-17,Grocery Store,Jeremiahfort,Vegan,Breakfast
404,Schmidt Ltd,Restaurant,"8891 Colleen Lodge
New Kristenstad, VT 55046",Brownchester,3466470514,393,Bread,50,2025-03-28,Restaurant,Brownchester,Vegan,Breakfast
405,"Mills, Smith and Martin",Supermarket,"04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624,892,Bread,42,2025-03-19,Supermarket,Kevinfort,Vegetarian,Dinner
407,Douglas and Sons,Restaurant,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,(883)611-4618x987,326,Soup,25,2025-03-29,Restaurant,North Charlesside,Vegan,Dinner
407,Douglas and Sons,Restaurant,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,(883)611-4618x987,330,Rice,49,2025-03-19,Restaurant,North Charlesside,Vegan,Snacks
408,Thompson-Ortiz,Supermarket,"389 Everett Camp Apt. 540
Wongfort, MA 92301",Riceshire,5027424022,263,Salad,21,2025-03-30,Supermarket,Riceshire,Vegetarian,Breakfast
409,Ayala LLC,Grocery Store,"PSC 6395, Box 4259
APO AE 55285",East Roberthaven,714.879.6195x1367,297,Pasta,46,2025-03-19,Grocery Store,East Roberthaven,Non-Vegetarian,Breakfast
413,"Davis, Bowen and Miller",Catering Service,"418 Adam Mission Suite 750
Jessicaville, OR 26759",North Mike,9207424674,798,Fish,3,2025-03-30,Catering Service,North Mike,Vegetarian,Lunch
413,"Davis, Bowen and Miller",Catering Service,"418 Adam Mission Suite 750
Jessicaville, OR 26759",North Mike,9207424674,858,Fruits,13,2025-03-22,Catering Service,North Mike,Non-Vegetarian,Snacks
413,"Davis, Bowen and Miller",Catering Service,"418 Adam Mission Suite 750
Jessicaville, OR 26759",North Mike,9207424674,943,Bread,13,2025-03-19,Catering Service,North Mike,Vegan,Lunch
414,Gonzales Group,Supermarket,"9183 Robert Mill Suite 331
Curtisview, MI 18328",New Matthew,+1-790-667-8198x9396,161,Vegetables,32,2025-03-20,Supermarket,New Matthew,Non-Vegetarian,Breakfast
417,"Glover, Wilson and Hudson",Restaurant,"3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,(315)080-3138,17,Chicken,42,2025-03-22,Restaurant,East Ashleyshire,Non-Vegetarian,Snacks
417,"Glover, Wilson and Hudson",Restaurant,"3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,(315)080-3138,646,Fruits,44,2025-03-17,Restaurant,East Ashleyshire,Vegetarian,Breakfast
418,"Schwartz, Odonnell and Padilla",Restaurant,"23011 Barnett Falls Apt. 524
West Cameron, WY 52614",Deborahfurt,955-658-8107x92494,353,Fruits,5,2025-03-29,Restaurant,Deborahfurt,Non-Vegetarian,Lunch
419,"Hanson, Wilkerson and Lee",Supermarket,"948 Evans Green
Lake Carol, GA 38897",Port Peter,759.535.5451,19,Rice,13,2025-03-30,Supermarket,Port Peter,Vegan,Breakfast
419,"Hanson, Wilkerson and Lee",Supermarket,"948 Evans Green
Lake Carol, GA 38897",Port Peter,759.535.5451,411,Soup,39,2025-03-30,Supermarket,Port Peter,Non-Vegetarian,Breakfast
420,Snyder Ltd,Catering Service,"04976 Harris River Apt. 880
Josephland, CT 42183",Anthonyton,805-601-1161x98115,47,Salad,3,2025-03-17,Catering Service,Anthonyton,Vegan,Snacks
421,Glass Inc,Supermarket,"USNS Mayer
FPO AA 41836",Kylehaven,297.322.1309x74402,638,Rice,12,2025-03-21,Supermarket,Kylehaven,Non-Vegetarian,Dinner
421,Glass Inc,Supermarket,"USNS Mayer
FPO AA 41836",Kylehaven,297.322.1309x74402,948,Fruits,50,2025-03-29,Supermarket,Kylehaven,Vegan,Breakfast
422,Wilson-Cook,Catering Service,"005 Steven Club Suite 180
Robertston, CA 27213",Smithfort,276-435-4585x5485,209,Fish,31,2025-03-26,Catering Service,Smithfort,Non-Vegetarian,Dinner
422,Wilson-Cook,Catering Service,"005 Steven Club Suite 180
Robertston, CA 27213",Smithfort,276-435-4585x5485,640,Pasta,2,2025-03-17,Catering Service,Smithfort,Non-Vegetarian,Breakfast
423,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,886,Bread,48,2025-03-20,Restaurant,South Justinborough,Vegetarian,Breakfast
426,Cook-Rodriguez,Catering Service,"06893 Sutton Meadows
West Janet, NM 26129",Taylorchester,718-514-8646x3588,848,Dairy,32,2025-03-25,Catering Service,Taylorchester,Non-Vegetarian,Dinner
429,"Olson, Johnson and Figueroa",Grocery Store,"99198 Lisa Ranch Suite 190
New Arianaton, CT 16571",Lake Benjamin,001-990-205-7079x72906,402,Fish,11,2025-03-29,Grocery Store,Lake Benjamin,Non-Vegetarian,Lunch
429,"Olson, Johnson and Figueroa",Grocery Store,"99198 Lisa Ranch Suite 190
New Arianaton, CT 16571",Lake Benjamin,001-990-205-7079x72906,605,Vegetables,20,2025-03-23,Grocery Store,Lake Benjamin,Vegetarian,Dinner
432,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338,164,Dairy,22,2025-03-27,Restaurant,Carolchester,Vegan,Dinner
432,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338,656,Bread,26,2025-03-25,Restaurant,Carolchester,Vegetarian,Dinner
432,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338,991,Vegetables,7,2025-03-19,Restaurant,Carolchester,Vegetarian,Dinner
434,Kennedy-Johnston,Restaurant,"72862 Matthew Prairie Apt. 637
Reidland, CA 77085",Nicoletown,(669)695-7079x59486,80,Dairy,36,2025-03-29,Restaurant,Nicoletown,Vegetarian,Breakfast
435,"Davies, Salas and Clark",Restaurant,"USNV Gonzalez
FPO AE 52004",Port Leahfurt,779-969-0977,470,Salad,38,2025-03-17,Restaurant,Port Leahfurt,Vegan,Dinner
440,Martinez-Graham,Grocery Store,"002 Jessica Pine Suite 278
Davidville, NE 33218",Elliottberg,001-974-692-9262x419,38,Bread,48,2025-03-22,Grocery Store,Elliottberg,Vegetarian,Snacks
444,"King, Schneider and Banks",Restaurant,"4903 Hayes Neck
South William, VA 09048",New Billy,+1-965-260-6135x55791,998,Fruits,6,2025-03-22,Restaurant,New Billy,Non-Vegetarian,Dinner
446,Nichols-Barnes,Catering Service,"PSC 0287, Box 6878
APO AP 95472",Port Richardshire,507-731-3315,139,Rice,3,2025-03-20,Catering Service,Port Richardshire,Vegetarian,Dinner
446,Nichols-Barnes,Catering Service,"PSC 0287, Box 6878
APO AP 95472",Port Richardshire,507-731-3315,273,Salad,32,2025-03-16,Catering Service,Port Richardshire,Non-Vegetarian,Lunch
450,Gibson and Sons,Catering Service,"0835 Franco Common
East Martha, SD 01753",Grahamside,(804)688-7617,41,Chicken,14,2025-03-27,Catering Service,Grahamside,Vegetarian,Dinner
452,"Roberson, Marquez and Mcdowell",Supermarket,"763 Lewis Springs Apt. 567
Stevenberg, DC 99917",New Erica,001-664-180-0480x4998,903,Rice,25,2025-03-30,Supermarket,New Erica,Vegetarian,Breakfast
453,Moore LLC,Grocery Store,"316 Clark Throughway Suite 810
Port John, ND 69257",East Timothy,(305)756-5998x6969,197,Rice,21,2025-03-24,Grocery Store,East Timothy,Vegetarian,Breakfast
455,Rios Group,Catering Service,"58472 Snyder Squares
Port Zacharyton, CT 67515",Madisonfort,003-727-0894x163,18,Soup,28,2025-03-27,Catering Service,Madisonfort,Vegan,Snacks
455,Rios Group,Catering Service,"58472 Snyder Squares
Port Zacharyton, CT 67515",Madisonfort,003-727-0894x163,67,Rice,50,2025-03-24,Catering Service,Madisonfort,Vegan,Breakfast
455,Rios Group,Catering Service,"58472 Snyder Squares
Port Zacharyton, CT 67515",Madisonfort,003-727-0894x163,783,Rice,4,2025-03-20,Catering Service,Madisonfort,Vegetarian,Snacks
456,Simmons PLC,Grocery Store,"7157 Denise Estate Suite 437
Paulland, AR 99422",North Katelyn,(272)507-6150,744,Fish,13,2025-03-17,Grocery Store,North Katelyn,Non-Vegetarian,Snacks
459,Brown Ltd,Supermarket,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716,300,Pasta,16,2025-03-17,Supermarket,Castilloport,Non-Vegetarian,Snacks
459,Brown Ltd,Supermarket,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716,724,Dairy,44,2025-03-18,Supermarket,Castilloport,Vegetarian,Lunch
459,Brown Ltd,Supermarket,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716,735,Fish,2,2025-03-19,Supermarket,Castilloport,Non-Vegetarian,Snacks
460,"Gutierrez, Anthony and Shannon",Grocery Store,"6787 Jamie Fords Suite 103
Wademouth, IL 18159",Lake Justin,2924416283,52,Vegetables,23,2025-03-29,Grocery Store,Lake Justin,Non-Vegetarian,Snacks
460,"Gutierrez, Anthony and Shannon",Grocery Store,"6787 Jamie Fords Suite 103
Wademouth, IL 18159",Lake Justin,2924416283,434,Vegetables,20,2025-03-23,Grocery Store,Lake Justin,Non-Vegetarian,Snacks
460,"Gutierrez, Anthony and Shannon",Grocery Store,"6787 Jamie Fords Suite 103
Wademouth, IL 18159",Lake Justin,2924416283,752,Soup,12,2025-03-17,Grocery Store,Lake Justin,Vegan,Breakfast
461,Murray Inc,Restaurant,"9576 Johnson Course
Farrellport, IN 73821",New Hannah,291.605.6162,426,Bread,6,2025-03-22,Restaurant,New Hannah,Vegetarian,Dinner
463,Carey-Ramos,Grocery Store,"6431 Kelly Brooks
West Stephaniemouth, NV 75536",East Edwinburgh,178-837-6236x9304,766,Chicken,17,2025-03-24,Grocery Store,East Edwinburgh,Vegetarian,Breakfast
463,Carey-Ramos,Grocery Store,"6431 Kelly Brooks
West Stephaniemouth, NV 75536",East Edwinburgh,178-837-6236x9304,908,Rice,16,2025-03-27,Grocery Store,East Edwinburgh,Non-Vegetarian,Snacks
464,Barber Ltd,Catering Service,"9428 Garcia Loop Apt. 919
Amberfurt, KY 73455",Port Jacob,001-045-508-9337x308,107,Salad,29,2025-03-25,Catering Service,Port Jacob,Vegetarian,Breakfast
465,Terry Inc,Restaurant,"447 Peterson Shore
Ramirezchester, VA 69602",Johnton,280-723-4101x315,175,Dairy,26,2025-03-30,Restaurant,Johnton,Vegetarian,Breakfast
467,"Wilson, Watkins and Moore",Catering Service,"57044 Fisher Valley
Parkerland, ID 82897",Phillipsfort,782.944.0904,797,Dairy,40,2025-03-27,Catering Service,Phillipsfort,Vegan,Breakfast
467,"Wilson, Watkins and Moore",Catering Service,"57044 Fisher Valley
Parkerland, ID 82897",Phillipsfort,782.944.0904,996,Fish,15,2025-03-30,Catering Service,Phillipsfort,Vegan,Breakfast
468,Alexander-Mendoza,Supermarket,"08769 Colleen Mount Apt. 218
Torresberg, TN 59083",East Johnburgh,596.249.3643x159,104,Dairy,3,2025-03-29,Supermarket,East Johnburgh,Non-Vegetarian,Dinner
470,"Bishop, Martinez and Robinson",Restaurant,"0139 Cox Unions
New Ryan, ID 34556",Port Daniellechester,001-071-886-3052x2779,993,Soup,8,2025-03-28,Restaurant,Port Daniellechester,Vegetarian,Lunch
471,"Allen, Ramsey and Cortez",Grocery Store,"480 Bruce Run
Dennischester, CO 85895",Charlesmouth,594.468.5130,812,Bread,49,2025-03-19,Grocery Store,Charlesmouth,Non-Vegetarian,Lunch
472,Roach-Wheeler,Restaurant,"8571 Tonya Viaduct
East Pamelafurt, NM 42162",Rebeccaburgh,001-215-175-9576x5678,748,Soup,17,2025-03-24,Restaurant,Rebeccaburgh,Vegetarian,Breakfast
474,Gonzalez Inc,Catering Service,"0269 Sanchez Fields
Alexanderfurt, AL 45894",South Nicole,679-305-8392,807,Salad,35,2025-03-19,Catering Service,South Nicole,Vegetarian,Dinner
475,Henderson Group,Catering Service,"655 Mallory Fork
North Mary, WY 23835",Bentonfurt,854-929-8365,624,Fish,10,2025-03-16,Catering Service,Bentonfurt,Non-Vegetarian,Breakfast
477,Alvarado LLC,Supermarket,"48690 Boyle Plaza Suite 271
North Briantown, AK 84478",East Jacobchester,5915828492,90,Bread,29,2025-03-23,Supermarket,East Jacobchester,Vegan,Breakfast
477,Alvarado LLC,Supermarket,"48690 Boyle Plaza Suite 271
North Briantown, AK 84478",East Jacobchester,5915828492,610,Pasta,13,2025-03-30,Supermarket,East Jacobchester,Non-Vegetarian,Breakfast
478,"Lopez, Roach and Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,3,Fruits,46,2025-03-28,Catering Service,Lake Regina,Vegan,Breakfast
478,"Lopez, Roach and Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,630,Bread,39,2025-03-25,Catering Service,Lake Regina,Vegan,Snacks
478,"Lopez, Roach and Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,933,Dairy,17,2025-03-30,Catering Service,Lake Regina,Non-Vegetarian,Lunch
480,Brooks-Mccarty,Catering Service,"8686 Thomas Union
East Leonmouth, CO 18252",East Kevin,(297)995-3926,331,Fish,8,2025-03-22,Catering Service,East Kevin,Vegan,Breakfast
483,Bates-Johnson,Catering Service,"89427 Jennings Station
South Donald, ID 37797",Millerview,001-721-708-9864x7257,742,Dairy,3,2025-03-30,Catering Service,Millerview,Vegetarian,Breakfast
483,Bates-Johnson,Catering Service,"89427 Jennings Station
South Donald, ID 37797",Millerview,001-721-708-9864x7257,769,Chicken,27,2025-03-25,Catering Service,Millerview,Vegetarian,Lunch
484,Nelson-White,Restaurant,"413 Atkinson Lodge
South Michael, WY 43133",North Douglasfurt,001-558-380-9342x873,264,Bread,49,2025-03-24,Restaurant,North Douglasfurt,Vegetarian,Dinner
484,Nelson-White,Restaurant,"413 Atkinson Lodge
South Michael, WY 43133",North Douglasfurt,001-558-380-9342x873,320,Vegetables,26,2025-03-20,Restaurant,North Douglasfurt,Vegetarian,Lunch
485,Baker-Mcdonald,Restaurant,"290 Bowen Loaf Apt. 261
Gordonshire, ME 35368",East Andrea,933.503.6294x194,73,Soup,48,2025-03-19,Restaurant,East Andrea,Vegan,Breakfast
485,Baker-Mcdonald,Restaurant,"290 Bowen Loaf Apt. 261
Gordonshire, ME 35368",East Andrea,933.503.6294x194,268,Fish,21,2025-03-29,Restaurant,East Andrea,Non-Vegetarian,Breakfast
485,Baker-Mcdonald,Restaurant,"290 Bowen Loaf Apt. 261
Gordonshire, ME 35368",East Andrea,933.503.6294x194,394,Fruits,30,2025-03-21,Restaurant,East Andrea,Vegetarian,Dinner
491,Wilkerson-Woods,Supermarket,"51520 Deborah Views Apt. 001
Moranbury, VT 92348",Samanthabury,3597678978,88,Vegetables,22,2025-03-21,Supermarket,Samanthabury,Non-Vegetarian,Dinner
491,Wilkerson-Woods,Supermarket,"51520 Deborah Views Apt. 001
Moranbury, VT 92348",Samanthabury,3597678978,655,Salad,46,2025-03-27,Supermarket,Samanthabury,Non-Vegetarian,Snacks
494,"Anderson, Adams and Roberts",Supermarket,"Unit 8792 Box 5188
DPO AP 55807",New Denise,+1-941-120-2190x554,316,Salad,4,2025-03-28,Supermarket,New Denise,Vegetarian,Dinner
494,"Anderson, Adams and Roberts",Supermarket,"Unit 8792 Box 5188
DPO AP 55807",New Denise,+1-941-120-2190x554,495,Pasta,34,2025-03-22,Supermarket,New Denise,Vegetarian,Dinner
494,"Anderson, Adams and Roberts",Supermarket,"Unit 8792 Box 5188
DPO AP 55807",New Denise,+1-941-120-2190x554,505,Pasta,12,2025-03-22,Supermarket,New Denise,Vegetarian,Snacks
495,"Barker, Gibbs and Lopez",Supermarket,"518 Francis Estates Apt. 955
Gonzalezhaven, DE 36339",Brownshire,8977010648,844,Fish,46,2025-03-29,Supermarket,Brownshire,Non-Vegetarian,Dinner
497,Sparks-Berry,Catering Service,"72131 Walter Radial Suite 498
Port David, ND 60911",Chelseyfort,867.938.9153x710,580,Rice,21,2025-03-24,Catering Service,Chelseyfort,Non-Vegetarian,Snacks
